CDL-C	9	13	100.00
CDL-C	9	12	100.00
CDL-C	9	11	100.00
CDL-C	10	15	100.00
CDL-C	10	14	100.00
CDL-C	10	13	100.00
CDL-C	10	12	100.00
CDL-C	10	11	100.00
CDL-C	11	15	100.00
CDL-C	11	14	100.00
CDL-C	11	13	100.00
CDL-C	11	12	100.00
CDL-C	11	11	100.00
CDL-C	12	15	100.00
CDL-C	12	14	100.00
CDL-C	12	13	100.00
CDL-C	12	12	100.00
CDL-C	12	11	100.00
CDL-D	1	10	0.00
CDL-D	1	9	0.00
CDL-D	1	8	0.00
CDL-D	1	7	0.00
CDL-D	1	5	0.00
CDL-D	1	6	0.00
CDL-D	2	10	0.00
CDL-D	2	9	0.00
CDL-D	2	8	0.00
CDL-D	2	7	0.00
CDL-D	2	5	0.00
CDL-D	2	6	0.00
CDL-D	3	10	0.00
CDL-D	3	9	0.00
CDL-D	3	8	0.00
CDL-D	3	7	0.00
CDL-D	3	6	0.00
CDL-D	3	5	0.00
CDL-D	4	10	0.00
CDL-D	4	9	0.00
CDL-D	4	8	0.00
CDL-D	4	7	0.00
CDL-D	4	6	0.00
CDL-D	4	5	0.00
CDL-D	5	10	0.00
CDL-D	5	9	0.00
CDL-D	5	8	0.00
CDL-D	5	7	0.00
CDL-D	5	6	0.00
CDL-D	5	5	0.00
CDL-D	6	10	0.00
CDL-D	6	9	0.00
CDL-D	6	8	0.00
CDL-D	6	7	0.00
CDL-D	6	6	0.00
CDL-D	6	5	0.00
CDL-D	7	10	0.00
CDL-D	7	9	0.00
CDL-D	7	8	0.00
CDL-D	7	7	0.00
CDL-D	7	6	0.00
CDL-D	7	5	0.00
CDL-D	8	10	0.00
CDL-D	8	9	0.00
CDL-D	8	8	0.00
CDL-D	8	7	0.00
CDL-D	8	6	0.00
CDL-D	8	5	0.50
CDL-D	9	10	0.00
CDL-D	9	9	0.00
CDL-D	9	8	0.00
CDL-D	9	7	0.00
CDL-D	9	6	2.05
CDL-D	9	5	31.00
CDL-D	10	10	0.35
CDL-D	10	9	4.55
CDL-D	10	8	22.60
CDL-D	10	7	75.15
CDL-D	10	6	100.00
CDL-D	10	5	100.00
CDL-D	11	10	38.65
CDL-D	11	9	77.15
CDL-D	11	8	99.95
CDL-D	11	7	100.00
CDL-D	11	6	100.00
CDL-D	11	5	100.00
CDL-D	12	10	99.80
CDL-D	12	9	100.00
CDL-D	12	8	100.00
CDL-D	12	7	100.00
CDL-D	12	6	100.00
CDL-D	12	5	100.00
CDL-D	1	15	0.00
CDL-D	1	14	0.00
CDL-D	1	13	0.00
CDL-D	1	12	0.00
CDL-D	1	11	0.00
CDL-D	2	15	0.00
CDL-D	2	14	0.00
CDL-D	2	13	0.00
CDL-D	2	12	0.00
CDL-D	2	11	0.00
CDL-D	3	15	0.00
CDL-D	3	14	0.00
CDL-D	3	13	0.00
CDL-D	3	12	0.00
CDL-D	3	11	0.00
CDL-D	4	15	0.00
CDL-D	4	14	0.00
CDL-D	4	13	0.00
CDL-D	4	12	0.00
CDL-D	4	11	0.00
CDL-D	5	15	0.00
CDL-D	5	14	0.00
CDL-D	5	13	0.00
CDL-D	5	12	0.00
CDL-D	5	11	0.00
CDL-D	6	15	0.00
CDL-D	6	14	0.00
CDL-D	6	13	0.00
CDL-D	6	12	0.00
CDL-D	6	11	0.00
CDL-D	7	15	0.00
CDL-D	7	14	0.00
CDL-D	7	13	0.00
CDL-D	7	12	0.00
CDL-D	7	11	0.00
CDL-D	8	15	0.00
CDL-D	8	14	0.00
CDL-D	8	13	0.00
CDL-D	8	12	0.00
CDL-D	8	11	0.00
CDL-D	9	15	0.00
CDL-D	9	14	0.00
CDL-D	9	13	0.00
CDL-D	9	12	0.00
CDL-D	9	11	0.00
CDL-D	10	15	0.00
CDL-D	10	14	0.00
CDL-D	10	13	0.00
CDL-D	10	12	0.00
CDL-D	10	11	0.00
CDL-D	11	15	0.25
CDL-D	11	14	0.90
CDL-D	11	13	3.15
CDL-D	11	12	10.15
CDL-D	11	11	20.65
CDL-D	12	15	23.00
CDL-D	12	14	28.55
CDL-D	12	13	38.20
CDL-D	12	12	56.80
CDL-D	12	11	81.90
CDL-E	1	9	0.00
CDL-E	1	10	0.00
CDL-E	1	8	0.00
CDL-E	1	7	0.00
CDL-E	1	5	0.00
CDL-E	1	6	0.00
CDL-E	2	9	0.00
CDL-E	2	10	0.00
CDL-E	2	8	0.00
CDL-E	2	7	0.00
CDL-E	2	6	0.00
CDL-E	2	5	0.00
CDL-E	3	9	0.00
CDL-E	3	10	0.00
CDL-E	3	8	0.00
CDL-E	3	7	0.00
CDL-E	3	6	0.00
CDL-E	3	5	0.00
CDL-E	4	9	0.00
CDL-E	4	10	0.00
CDL-E	4	8	0.00
CDL-E	4	7	0.00
CDL-E	4	6	0.00
CDL-E	4	5	0.00
CDL-E	5	9	0.00
CDL-E	5	10	0.00
CDL-E	5	8	0.00
CDL-E	5	7	0.00
CDL-E	5	6	0.00
CDL-E	5	5	0.00
CDL-E	6	9	0.00
CDL-E	6	10	0.00
CDL-E	6	8	0.00
CDL-E	6	7	0.00
CDL-E	6	6	0.00
CDL-E	6	5	0.00
CDL-E	7	9	0.00
CDL-E	7	10	0.00
CDL-E	7	8	0.00
CDL-E	7	7	0.00
CDL-E	7	6	0.00
CDL-E	7	5	0.00
CDL-E	8	9	0.00
CDL-E	8	10	0.00
CDL-E	8	8	0.00
CDL-E	8	7	0.00
CDL-E	8	6	0.00
CDL-E	8	5	0.00
CDL-E	9	9	0.00
CDL-E	9	10	0.00
CDL-E	9	8	0.00
CDL-E	9	7	0.00
CDL-E	9	6	0.00
CDL-E	9	5	0.05
CDL-E	10	9	0.00
CDL-E	10	10	0.10
CDL-E	10	8	0.70
CDL-E	10	7	7.35
CDL-E	10	6	59.65
CDL-E	10	5	100.00
CDL-E	11	9	37.80
CDL-E	11	10	23.40
CDL-E	11	8	75.10
CDL-E	11	7	100.00
CDL-E	11	6	100.00
CDL-E	11	5	100.00
CDL-E	12	9	100.00
CDL-E	12	10	96.05
CDL-E	12	8	100.00
CDL-E	12	7	100.00
CDL-E	12	6	100.00
CDL-E	12	5	100.00
CDL-E	1	15	0.00
CDL-E	1	14	0.00
CDL-E	1	13	0.00
CDL-E	1	12	0.00
CDL-E	1	11	0.00
CDL-E	2	15	0.00
CDL-E	2	14	0.00
CDL-E	2	13	0.00
CDL-E	2	12	0.00
CDL-E	2	11	0.00
CDL-E	3	15	0.00
CDL-E	3	14	0.00
CDL-E	3	13	0.00
CDL-E	3	12	0.00
CDL-E	3	11	0.00
CDL-E	4	15	0.00
CDL-E	4	14	0.00
CDL-E	4	13	0.00
CDL-E	4	12	0.00
CDL-E	4	11	0.00
CDL-E	5	15	0.00
CDL-E	5	14	0.00
CDL-E	5	13	0.00
CDL-E	5	12	0.00
CDL-E	5	11	0.00
CDL-E	6	15	0.00
CDL-E	6	14	0.00
CDL-E	6	13	0.00
CDL-E	6	12	0.00
CDL-E	6	11	0.00
CDL-E	7	15	0.00
CDL-E	7	14	0.00
CDL-E	7	13	0.00
CDL-E	7	12	0.00
CDL-E	7	11	0.00
CDL-E	8	15	0.00
CDL-E	8	14	0.00
CDL-E	8	13	0.00
CDL-E	8	12	0.00
CDL-E	8	11	0.00
CDL-E	9	15	0.00
CDL-E	9	14	0.00
CDL-E	9	13	0.00
CDL-E	9	12	0.00
CDL-E	9	11	0.00
CDL-E	10	15	0.00
CDL-E	10	14	0.00
CDL-E	10	13	0.00
CDL-E	10	12	0.00
CDL-E	10	11	0.00
CDL-E	11	15	1.90
CDL-E	11	14	2.65
CDL-E	11	13	4.85
CDL-E	11	12	7.80
CDL-E	11	11	14.15
CDL-E	12	15	40.70
CDL-E	12	14	46.00
CDL-E	12	13	53.05
CDL-E	12	12	65.45
CDL-E	12	11	81.00
